stimulus_set,question_type,sample_id,image_path,filename,figure_type,figure_rotation,number_rotation,number_position_x,number_position_y,number_location_x,number_location_y,relative_location,number_appearance_type,number_appearance,target,model_answer,model
level_2_rotations,visual,level_2_rotations_1005_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1005_front.jpg,level_2_rot_image_1005_front.jpg,arrowman_1,260.0,170.0,166,306,left,bottom,front,figure_perspective,M,m,W,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1006_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1006_front.jpg,level_2_rot_image_1006_front.jpg,arrowman_1,260.0,170.0,182,348,left,bottom,front,figure_perspective,M,m,M,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1007_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1007_front.jpg,level_2_rot_image_1007_front.jpg,arrowman_1,260.0,170.0,139,357,left,bottom,front,figure_perspective,M,m,M,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1008_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1008_front.jpg,level_2_rot_image_1008_front.jpg,arrowman_1,260.0,170.0,238,360,right,bottom,front,figure_perspective,M,m,M,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1009_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1009_front.jpg,level_2_rot_image_1009_front.jpg,arrowman_1,260.0,170.0,66,343,left,bottom,front,figure_perspective,M,m,M,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_100_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0100_front.jpg,level_2_rot_image_0100_front.jpg,arrowman_1,30.0,120.0,268,128,right,top,front,figure_perspective,W,w,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1010_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1010_front.jpg,level_2_rot_image_1010_front.jpg,arrowman_1,260.0,260.0,133,276,left,bottom,front,figure_perspective,E,e,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1011_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1011_front.jpg,level_2_rot_image_1011_front.jpg,arrowman_1,260.0,260.0,199,335,right,bottom,front,figure_perspective,E,e,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1012_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1012_front.jpg,level_2_rot_image_1012_front.jpg,arrowman_1,260.0,260.0,121,346,left,bottom,front,figure_perspective,E,e,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1013_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1013_front.jpg,level_2_rot_image_1013_front.jpg,arrowman_1,260.0,260.0,133,286,left,bottom,front,figure_perspective,E,e,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1014_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1014_front.jpg,level_2_rot_image_1014_front.jpg,arrowman_1,260.0,260.0,197,296,right,bottom,front,figure_perspective,E,e,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1015_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1015_front.jpg,level_2_rot_image_1015_front.jpg,arrowman_1,260.0,260.0,220,328,right,bottom,front,figure_perspective,E,e,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1016_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1016_front.jpg,level_2_rot_image_1016_front.jpg,arrowman_1,260.0,260.0,148,276,left,bottom,front,figure_perspective,E,e,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1017_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1017_front.jpg,level_2_rot_image_1017_front.jpg,arrowman_1,260.0,260.0,92,334,left,bottom,front,figure_perspective,E,e,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1018_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1018_front.jpg,level_2_rot_image_1018_front.jpg,arrowman_1,260.0,260.0,223,342,right,bottom,front,figure_perspective,E,e,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1019_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1019_front.jpg,level_2_rot_image_1019_front.jpg,arrowman_1,260.0,260.0,107,297,left,bottom,front,figure_perspective,E,e,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_101_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0101_front.jpg,level_2_rot_image_0101_front.jpg,arrowman_1,30.0,120.0,273,164,right,top,front,figure_perspective,W,w,W,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1020_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1020_front.jpg,level_2_rot_image_1020_front.jpg,arrowman_1,260.0,350.0,199,264,right,bottom,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1021_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1021_front.jpg,level_2_rot_image_1021_front.jpg,arrowman_1,260.0,350.0,233,356,right,bottom,front,figure_perspective,W,w,M,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1022_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1022_front.jpg,level_2_rot_image_1022_front.jpg,arrowman_1,260.0,350.0,183,246,left,bottom,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1023_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1023_front.jpg,level_2_rot_image_1023_front.jpg,arrowman_1,260.0,350.0,136,284,left,bottom,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1024_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1024_front.jpg,level_2_rot_image_1024_front.jpg,arrowman_1,260.0,350.0,95,332,left,bottom,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1025_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1025_front.jpg,level_2_rot_image_1025_front.jpg,arrowman_1,260.0,350.0,135,308,left,bottom,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1026_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1026_front.jpg,level_2_rot_image_1026_front.jpg,arrowman_1,260.0,350.0,159,302,left,bottom,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1027_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1027_front.jpg,level_2_rot_image_1027_front.jpg,arrowman_1,260.0,350.0,148,260,left,bottom,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1028_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1028_front.jpg,level_2_rot_image_1028_front.jpg,arrowman_1,260.0,350.0,180,340,left,bottom,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1029_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1029_front.jpg,level_2_rot_image_1029_front.jpg,arrowman_1,260.0,350.0,172,313,left,bottom,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_102_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0102_front.jpg,level_2_rot_image_0102_front.jpg,arrowman_1,30.0,120.0,361,117,right,top,front,figure_perspective,W,w,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1030_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1030_front.jpg,level_2_rot_image_1030_front.jpg,arrowman_1,260.0,80.0,152,241,left,bottom,front,figure_perspective,3,3,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1031_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1031_front.jpg,level_2_rot_image_1031_front.jpg,arrowman_1,260.0,80.0,186,264,left,bottom,front,figure_perspective,3,3,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1032_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1032_front.jpg,level_2_rot_image_1032_front.jpg,arrowman_1,260.0,80.0,74,357,left,bottom,front,figure_perspective,3,3,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1033_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1033_front.jpg,level_2_rot_image_1033_front.jpg,arrowman_1,260.0,80.0,127,324,left,bottom,front,figure_perspective,3,3,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1034_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1034_front.jpg,level_2_rot_image_1034_front.jpg,arrowman_1,260.0,80.0,187,258,left,bottom,front,figure_perspective,3,3,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1035_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1035_front.jpg,level_2_rot_image_1035_front.jpg,arrowman_1,260.0,80.0,169,337,left,bottom,front,figure_perspective,3,3,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1036_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1036_front.jpg,level_2_rot_image_1036_front.jpg,arrowman_1,260.0,80.0,182,245,left,bottom,front,figure_perspective,3,3,M,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1037_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1037_front.jpg,level_2_rot_image_1037_front.jpg,arrowman_1,260.0,80.0,142,352,left,bottom,front,figure_perspective,3,3,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1038_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1038_front.jpg,level_2_rot_image_1038_front.jpg,arrowman_1,260.0,80.0,112,335,left,bottom,front,figure_perspective,3,3,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1039_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1039_front.jpg,level_2_rot_image_1039_front.jpg,arrowman_1,260.0,80.0,185,270,left,bottom,front,figure_perspective,3,3,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_103_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0103_front.jpg,level_2_rot_image_0103_front.jpg,arrowman_1,30.0,120.0,364,25,right,top,front,figure_perspective,W,w,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1040_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1040_front.jpg,level_2_rot_image_1040_front.jpg,arrowman_1,270.0,180.0,165,334,left,bottom,front,figure_perspective,M,m,W,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1041_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1041_front.jpg,level_2_rot_image_1041_front.jpg,arrowman_1,270.0,180.0,237,282,right,bottom,front,figure_perspective,M,m,w,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1042_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1042_front.jpg,level_2_rot_image_1042_front.jpg,arrowman_1,270.0,180.0,243,314,right,bottom,front,figure_perspective,M,m,M,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1043_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1043_front.jpg,level_2_rot_image_1043_front.jpg,arrowman_1,270.0,180.0,162,311,left,bottom,front,figure_perspective,M,m,W,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1044_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1044_front.jpg,level_2_rot_image_1044_front.jpg,arrowman_1,270.0,180.0,193,254,right,bottom,front,figure_perspective,M,m,W,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1045_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1045_front.jpg,level_2_rot_image_1045_front.jpg,arrowman_1,270.0,180.0,225,320,right,bottom,front,figure_perspective,M,m,w,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1046_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1046_front.jpg,level_2_rot_image_1046_front.jpg,arrowman_1,270.0,180.0,247,326,right,bottom,front,figure_perspective,M,m,W,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1047_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1047_front.jpg,level_2_rot_image_1047_front.jpg,arrowman_1,270.0,180.0,169,327,left,bottom,front,figure_perspective,M,m,W,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1048_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1048_front.jpg,level_2_rot_image_1048_front.jpg,arrowman_1,270.0,180.0,198,286,right,bottom,front,figure_perspective,M,m,W,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1049_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1049_front.jpg,level_2_rot_image_1049_front.jpg,arrowman_1,270.0,180.0,233,282,right,bottom,front,figure_perspective,M,m,M,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_104_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0104_front.jpg,level_2_rot_image_0104_front.jpg,arrowman_1,30.0,120.0,317,116,right,top,front,figure_perspective,W,w,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1050_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1050_front.jpg,level_2_rot_image_1050_front.jpg,arrowman_1,270.0,270.0,240,358,right,bottom,front,figure_perspective,E,e,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1051_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1051_front.jpg,level_2_rot_image_1051_front.jpg,arrowman_1,270.0,270.0,265,347,right,bottom,front,figure_perspective,E,e,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1052_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1052_front.jpg,level_2_rot_image_1052_front.jpg,arrowman_1,270.0,270.0,171,228,left,bottom,front,figure_perspective,E,e,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1053_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1053_front.jpg,level_2_rot_image_1053_front.jpg,arrowman_1,270.0,270.0,170,341,left,bottom,front,figure_perspective,E,e,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1054_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1054_front.jpg,level_2_rot_image_1054_front.jpg,arrowman_1,270.0,270.0,198,244,right,bottom,front,figure_perspective,E,e,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1055_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1055_front.jpg,level_2_rot_image_1055_front.jpg,arrowman_1,270.0,270.0,141,353,left,bottom,front,figure_perspective,E,e,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1056_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1056_front.jpg,level_2_rot_image_1056_front.jpg,arrowman_1,270.0,270.0,237,328,right,bottom,front,figure_perspective,E,e,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1057_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1057_front.jpg,level_2_rot_image_1057_front.jpg,arrowman_1,270.0,270.0,148,338,left,bottom,front,figure_perspective,E,e,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1058_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1058_front.jpg,level_2_rot_image_1058_front.jpg,arrowman_1,270.0,270.0,142,303,left,bottom,front,figure_perspective,E,e,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1059_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1059_front.jpg,level_2_rot_image_1059_front.jpg,arrowman_1,270.0,270.0,147,298,left,bottom,front,figure_perspective,E,e,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_105_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0105_front.jpg,level_2_rot_image_0105_front.jpg,arrowman_1,30.0,120.0,259,164,right,top,front,figure_perspective,W,w,W,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1060_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1060_front.jpg,level_2_rot_image_1060_front.jpg,arrowman_1,270.0,0.0,115,344,left,bottom,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1061_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1061_front.jpg,level_2_rot_image_1061_front.jpg,arrowman_1,270.0,0.0,269,336,right,bottom,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1062_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1062_front.jpg,level_2_rot_image_1062_front.jpg,arrowman_1,270.0,0.0,205,238,right,bottom,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1063_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1063_front.jpg,level_2_rot_image_1063_front.jpg,arrowman_1,270.0,0.0,240,302,right,bottom,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1064_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1064_front.jpg,level_2_rot_image_1064_front.jpg,arrowman_1,270.0,0.0,178,295,left,bottom,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1065_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1065_front.jpg,level_2_rot_image_1065_front.jpg,arrowman_1,270.0,0.0,140,316,left,bottom,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1066_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1066_front.jpg,level_2_rot_image_1066_front.jpg,arrowman_1,270.0,0.0,206,307,right,bottom,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1067_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1067_front.jpg,level_2_rot_image_1067_front.jpg,arrowman_1,270.0,0.0,206,361,right,bottom,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1068_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1068_front.jpg,level_2_rot_image_1068_front.jpg,arrowman_1,270.0,0.0,164,299,left,bottom,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1069_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1069_front.jpg,level_2_rot_image_1069_front.jpg,arrowman_1,270.0,0.0,258,354,right,bottom,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_106_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0106_front.jpg,level_2_rot_image_0106_front.jpg,arrowman_1,30.0,120.0,299,165,right,top,front,figure_perspective,W,w,M,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_1070_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_1070_front.jpg,level_2_rot_image_1070_front.jpg,arrowman_1,270.0,90.0,258,337,right,bottom,front,figure_perspective,3,3,E,openai/gpt-4o-mini
